GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "12000","Florida",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",401723.0,430064.2,458318.6,489488.1,516689.6,548540.3,583725.7,635525.5,696741.1,744464.2,768661.0,750501.6,724582.2,737791.1,746787.5,769309.1,800704.1,839484.1,895146.2,938774.2,985665.4,1039236.4,1093350.7
 "12000","Florida",5,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",221568.7,240582.1,255859.3,277810.3,294909.3,307773.8,325492.6,350823.6,380964.1,404090.7,417548.3,414893.7,392861.2,397666.2,405488.9,422060.9,438575.4,460825.6,491049.9,511984.9,540147.0,(NA),(NA)
 "12000","Florida",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",142786.1,149246.5,160441.1,168174.9,178075.3,192631.3,205590.1,224073.6,250332.1,269324.8,277095.1,263810.5,264455.3,273676.6,275856.6,280879.4,292544.7,307932.2,331456.1,350295.4,365702.4,(NA),(NA)
 "12000","Florida",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",37368.2,40235.6,42018.2,43502.9,43704.9,48135.3,52643.0,60628.3,65444.9,71048.7,74017.6,71797.4,67265.7,66448.2,65442.0,66368.8,69584.0,70726.2,72640.2,76493.9,79815.9,(NA),(NA)
 "12000","Florida",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",38854.7,42018.5,44304.2,45779.6,46412.5,50189.2,55101.7,62943.4,68557.5,73797.8,76794.3,74213.6,69994.7,68928.2,68077.4,68908.2,72012.0,73087.5,75063.4,79097.2,82349.2,(NA),(NA)
 "12000","Florida",5,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-1486.5,-1782.9,-2286.0,-2276.7,-2707.6,-2053.9,-2458.8,-2315.1,-3112.6,-2749.1,-2776.7,-2416.2,-2729.0,-2480.0,-2635.4,-2539.5,-2428.0,-2361.3,-2423.2,-2603.3,-2533.3,(NA),(NA)
 "13000","Georgia",5,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",328994.5,352712.9,377607.5,393195.1,396875.1,400091.8,410587.6,429313.5,445533.2,450584.1,453061.4,443416.0,426263.8,433027.3,439890.5,444132.2,450771.8,465646.0,481575.7,498266.8,516593.9,528998.9,539536.3
 "13000","Georgia",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.076,79.416,85.021,88.531,89.360,90.084,92.447,96.663,100.315,101.453,102.010,99.839,95.977,97.500,99.045,100.000,101.495,104.844,108.431,112.189,116.315,119.108,121.481
 "13000","Georgia",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",242596.2,264894.9,288994.3,307611.6,318753.0,326929.6,340410.6,364255.2,386785.0,402144.6,415131.9,412911.9,407024.5,416883.8,429574.0,444132.2,460585.1,485816.7,513565.6,539525.1,566473.6,592153.4,616333.3
 "13000","Georgia",5,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",132264.8,145065.1,156224.9,168914.2,174526.6,177212.9,183554.2,193534.9,204406.1,216299.7,226913.0,228942.3,221382.9,223589.3,231955.4,240348.2,249272.2,262661.6,276183.9,288861.7,302062.4,(NA),(NA)
 "13000","Georgia",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",94935.5,103706.7,115346.8,120125.1,125258.7,129875.4,136348.7,148658.4,158798.1,159977.3,162443.2,157854.2,161267.4,168326.1,171841.3,176856.3,184013.4,194639.3,208272.5,219785.1,232546.8,(NA),(NA)
 "13000","Georgia",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",15395.9,16123.1,17422.6,18572.2,18967.7,19841.3,20507.7,22061.9,23580.9,25867.6,25775.6,26115.4,24374.2,24968.3,25777.3,26927.8,27299.5,28515.8,29109.1,30878.3,31864.4,(NA),(NA)
 "13000","Georgia",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",16181.4,17033.8,18645.6,19786.4,20514.7,20769.5,21734.2,23062.4,25014.9,26970.8,26929.3,27241.2,25660.4,26134.0,27054.2,28209.2,28524.0,29666.0,30273.6,32095.4,33094.5,(NA),(NA)
 "13000","Georgia",5,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-785.5,-910.7,-1223.0,-1214.2,-1546.9,-928.3,-1226.5,-1000.6,-1434.0,-1103.2,-1153.7,-1125.9,-1286.2,-1165.6,-1276.8,-1281.4,-1224.4,-1150.2,-1164.5,-1217.1,-1230.2,(NA),(NA)
 "15000","Hawaii",8,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",55678.7,54360.3,55182.2,56417.2,56019.3,57911.8,60838.1,64928.3,68565.5,70402.9,71191.7,71689.3,69094.8,71006.5,72080.2,73582.7,74277.5,74529.3,77185.4,78905.1,80715.8,82651.9,83509.4
 "15000","Hawaii",8,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",75.668,73.876,74.993,76.672,76.131,78.703,82.680,88.238,93.182,95.679,96.751,97.427,93.901,96.499,97.958,100.000,100.944,101.286,104.896,107.233,109.694,112.325,113.490
 "15000","Hawaii",8,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",37654.9,37624.4,39250.4,41500.2,42894.3,45447.1,48929.1,53761.8,58667.9,62365.0,65233.5,66864.7,65692.0,68196.9,70482.6,73582.7,75788.3,77854.3,82710.0,85843.8,89428.9,93797.9,97281.7
 "15000","Hawaii",8,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",21079.1,21564.5,22223.3,23456.2,24638.0,26166.0,27939.7,29982.0,32024.1,33875.3,35763.5,36819.9,36021.9,36556.2,38155.4,39546.4,40832.3,42505.1,44551.6,45944.5,47346.5,(NA),(NA)
 "15000","Hawaii",8,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",13521.2,12955.0,13921.9,14684.2,15056.7,15842.1,17334.2,19625.2,22104.0,23477.3,24176.2,24740.5,24628.4,26322.4,26634.9,27831.2,28541.0,28585.1,30950.1,32491.0,34256.2,(NA),(NA)
 "15000","Hawaii",8,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",3054.5,3104.9,3105.1,3359.8,3199.7,3439.0,3655.3,4154.6,4539.8,5012.4,5293.8,5304.3,5041.6,5318.3,5692.2,6205.1,6415.1,6764.1,7208.4,7408.3,7826.1,(NA),(NA)
 "15000","Hawaii",8,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",3259.5,3308.0,3343.5,3593.0,3547.0,3653.8,3944.0,4382.2,4852.8,5283.1,5575.2,5562.8,5337.0,5593.1,5976.6,6485.4,6683.0,7028.3,7483.1,7703.0,8119.8,(NA),(NA)
 "15000","Hawaii",8,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-205.0,-203.0,-238.4,-233.3,-347.3,-214.9,-288.7,-227.6,-313.0,-270.7,-281.4,-258.5,-295.4,-274.8,-284.4,-280.3,-267.9,-264.2,-274.8,-294.7,-293.7,(NA),(NA)
 "16000","Idaho",7,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",37014.7,38790.6,42496.1,47324.5,46062.2,47208.0,48535.8,51241.4,55387.1,57589.6,58703.1,59703.9,57087.5,57906.7,57796.7,57764.4,59830.6,61394.5,63097.5,65535.3,67818.2,70500.4,72494.4
 "16000","Idaho",7,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",64.079,67.153,73.568,81.927,79.742,81.725,84.024,88.708,95.885,99.697,101.625,103.358,98.828,100.246,100.056,100.000,103.577,106.284,109.233,113.453,117.405,122.048,125.500
 "16000","Idaho",7,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",29439.0,30983.9,34138.2,37992.8,37384.1,38715.3,40341.8,43739.0,47962.9,50976.3,53852.1,55546.0,53775.0,55170.7,56488.1,57764.4,61017.7,63521.8,66004.3,69029.4,72723.2,77052.0,80911.0
 "16000","Idaho",7,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",16180.8,17240.9,18500.5,20432.0,20917.2,21551.6,22333.3,23926.6,25715.5,28405.3,29989.0,29946.1,28599.8,28902.7,29302.6,30077.5,31777.6,33031.1,34878.9,36933.5,39293.8,(NA),(NA)
 "16000","Idaho",7,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",11336.4,11810.5,13759.0,15564.7,14516.8,14838.3,15464.9,16957.5,19453.5,19549.6,20742.5,22521.9,22206.3,23242.7,23997.1,24364.8,25679.2,26698.7,27233.3,27977.6,29107.6,(NA),(NA)
 "16000","Idaho",7,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",1921.9,1932.6,1878.8,1996.1,1950.1,2325.4,2543.6,2854.9,2793.9,3021.4,3120.5,3077.9,2968.9,3025.3,3188.5,3322.1,3560.9,3792.1,3892.1,4118.3,4321.9,(NA),(NA)
 "16000","Idaho",7,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",2065.9,2173.1,2306.3,2434.8,2424.4,2630.5,2851.5,3137.4,3264.1,3381.0,3470.0,3416.2,3305.9,3359.8,3517.5,3646.9,3887.3,4110.9,4232.3,4538.1,4679.8,(NA),(NA)
 "16000","Idaho",7,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-144.1,-240.5,-427.5,-438.7,-474.3,-305.1,-307.9,-282.5,-470.2,-359.6,-349.5,-338.2,-337.0,-334.5,-329.0,-324.9,-326.4,-318.8,-340.2,-419.8,-357.9,(NA),(NA)
 "17000","Illinois",3,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",577803.7,595833.3,617314.9,641749.2,644181.3,647867.5,655834.7,673262.4,685896.7,704494.5,712709.8,699429.5,682965.6,694961.1,707059.5,720702.3,724616.4,735035.6,744517.8,747168.0,753638.0,769800.6,782019.0
 "17000","Illinois",3,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",80.172,82.674,85.655,89.045,89.382,89.894,90.999,93.418,95.171,97.751,98.891,97.048,94.764,96.428,98.107,100.000,100.543,101.989,103.304,103.672,104.570,106.813,108.508
 "17000","Illinois",3,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",415770.7,436166.7,459322.1,487212.7,502260.3,514063.8,529455.4,558748.4,586693.9,621859.9,647862.1,646366.6,644690.1,662637.8,688288.9,720702.3,739627.9,765347.7,792999.4,806315.5,826817.8,865310.4,897123.5
 "17000","Illinois",3,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",236758.9,254033.2,268469.0,285572.3,295170.1,299235.7,304674.1,318668.6,332910.6,351335.0,368751.6,375336.8,358700.8,362461.0,377501.3,392017.1,400322.0,413181.7,430996.6,438354.9,452621.9,(NA),(NA)
 "17000","Illinois",3,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",151327.1,153811.7,160309.3,169673.0,174629.3,180606.8,189114.2,201748.8,212400.6,226581.8,233880.9,224483.8,240528.5,254877.2,264166.1,279111.2,287726.3,297894.6,305171.8,309480.0,312766.2,(NA),(NA)
 "17000","Illinois",3,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",27684.8,28321.7,30543.8,31967.3,32461.0,34221.3,35667.1,38331.0,41382.7,43943.1,45229.5,46546.0,45460.8,45299.5,46621.5,49574.0,51579.6,54271.4,56831.0,58480.6,61429.8,(NA),(NA)
 "17000","Illinois",3,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",29439.9,30115.3,32418.8,33893.8,34758.6,36193.8,38062.2,40604.6,43861.5,46401.5,47895.9,49321.6,48397.7,47998.9,49626.2,52315.4,54595.5,57089.0,59478.1,61341.5,64258.7,(NA),(NA)
 "17000","Illinois",3,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-1755.2,-1793.6,-1874.9,-1926.4,-2297.6,-1972.5,-2395.1,-2273.5,-2478.8,-2458.3,-2666.4,-2775.6,-2936.9,-2699.3,-3004.6,-2741.4,-3015.9,-2817.6,-2647.1,-2860.9,-2828.8,(NA),(NA)
 "18000","Indiana",3,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",232246.7,246380.0,254488.7,263693.4,258661.2,265106.0,275194.4,284656.3,285491.9,291269.1,299422.9,298263.8,277473.9,295133.2,296472.0,297552.7,303919.5,313740.5,311600.7,316635.9,322745.6,329298.8,332040.6
 "18000","Indiana",3,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",78.052,82.802,85.527,88.621,86.930,89.095,92.486,95.666,95.947,97.888,100.629,100.239,93.252,99.187,99.637,100.000,102.140,105.440,104.721,106.413,108.467,110.669,111.590
 "18000","Indiana",3,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",170545.3,184582.1,193100.6,203052.9,204581.1,212430.3,223495.3,236935.8,243738.3,255054.6,269053.6,272845.6,261238.3,280120.7,288749.1,297552.7,308681.7,324934.5,330032.2,338126.1,351105.6,366800.5,377104.3
 "18000","Indiana",3,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",97943.3,104953.4,111589.7,117278.4,118592.1,120789.8,124487.7,130675.0,135176.0,140881.4,145418.2,147507.7,138300.2,142246.9,147746.5,154866.2,157878.3,165190.8,171234.2,176838.6,184141.8,(NA),(NA)
 "18000","Indiana",3,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",61920.5,68732.2,70071.1,73841.2,73752.6,78875.7,85240.1,91930.7,91172.6,96392.3,108108.2,108583.2,106385.7,120855.4,124939.5,125437.3,133093.5,141542.9,140436.7,142792.4,147860.0,(NA),(NA)
 "18000","Indiana",3,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",10681.5,10896.4,11439.8,11933.4,12236.5,12764.8,13767.5,14330.2,17389.6,17781.0,15527.2,16754.8,16552.3,17018.4,16063.0,17249.2,17709.9,18200.8,18361.3,18495.1,19103.8,(NA),(NA)
 "18000","Indiana",3,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",11125.3,11396.3,11993.7,12577.7,12991.5,13345.0,14543.0,15087.0,18287.3,18588.7,16358.8,17665.8,17536.6,17887.6,17142.3,18251.0,18882.9,19191.8,19252.2,19482.8,20103.1,(NA),(NA)
 "18000","Indiana",3,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-443.8,-499.9,-553.9,-644.3,-755.1,-580.2,-775.5,-756.8,-897.7,-807.7,-831.6,-911.0,-984.3,-869.2,-1079.3,-1001.8,-1173.0,-991.0,-890.8,-987.8,-999.3,(NA),(NA)
 "19000","Iowa",4,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",113365.3,114230.2,116662.5,122158.8,120668.6,124096.7,129316.4,139748.6,143876.3,145887.2,152251.2,149131.9,145618.3,149535.6,151247.9,157250.8,156636.6,165088.1,169375.0,168876.4,168434.5,172072.0,173688.4
 "19000","Iowa",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",72.092,72.642,74.189,77.684,76.736,78.916,82.236,88.870,91.495,92.774,96.821,94.837,92.603,95.094,96.183,100.000,99.609,104.984,107.710,107.393,107.112,109.425,110.453
 "19000","Iowa",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",82572.2,84546.9,87662.3,93028.6,94770.8,98976.1,105073.5,116652.5,122224.0,126884.2,136977.0,136553.6,136251.2,141482.0,147227.0,157250.8,160299.8,171561.0,178472.6,179546.6,181846.3,189701.6,194788.7
 "19000","Iowa",4,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",43057.8,46424.6,48851.3,51344.8,53028.3,54063.3,56040.2,59519.6,62370.9,65579.9,69086.2,71693.1,70609.8,71824.0,74054.9,77814.5,80040.4,84326.3,87219.0,90155.9,92253.0,(NA),(NA)
 "19000","Iowa",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",34416.5,32900.1,33365.6,36279.3,36344.8,39090.0,43065.4,50862.5,53453.7,54345.2,60635.7,57401.6,57931.1,61518.7,64718.0,70321.5,71168.8,77778.3,81246.2,78684.8,78632.3,(NA),(NA)
 "19000","Iowa",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",5097.9,5222.2,5445.4,5404.5,5397.7,5822.8,5967.8,6270.5,6399.5,6959.0,7255.2,7458.8,7710.2,8139.3,8454.1,9114.8,9090.6,9456.4,10007.4,10705.9,10961.0,(NA),(NA)
 "19000","Iowa",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",5643.9,5843.1,6152.1,6288.3,6336.4,6587.7,6811.7,7188.0,7666.4,7930.7,8265.9,8650.5,8885.8,9134.2,9669.2,10321.4,10419.1,10605.3,11115.4,11851.3,12099.6,(NA),(NA)
 "19000","Iowa",4,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-546.1,-620.9,-706.7,-883.8,-938.7,-764.9,-843.9,-917.6,-1266.9,-971.7,-1010.7,-1191.7,-1175.6,-994.9,-1215.1,-1206.7,-1328.5,-1148.9,-1108.0,-1145.4,-1138.6,(NA),(NA)
 "20000","Kansas",4,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",104770.3,108507.8,111200.9,113971.7,113853.3,115552.1,117477.8,117882.5,122257.8,128899.2,135667.2,138657.9,133276.7,134944.6,138562.6,140477.8,140505.6,143425.4,146173.1,149927.9,151465.7,154582.7,155944.3
 "20000","Kansas",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.581,77.242,79.159,81.131,81.047,82.256,83.627,83.915,87.030,91.758,96.576,98.705,94.874,96.061,98.637,100.000,100.020,102.098,104.054,106.727,107.822,110.041,111.010
 "20000","Kansas",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",74664.6,78478.8,81853.0,85853.2,88380.4,90949.3,94603.5,97676.4,103936.6,112650.3,122453.3,127682.4,124340.7,127744.8,135315.3,140477.8,143220.7,148225.6,152374.1,156857.4,161219.6,168318.0,173142.5
 "20000","Kansas",4,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",42336.0,45547.2,48194.2,50989.7,52831.1,53702.7,54840.6,57791.2,60118.3,63829.4,68161.4,71307.2,68625.3,69941.1,72450.0,74831.4,77489.1,80384.8,83064.7,83487.5,85292.9,(NA),(NA)
 "20000","Kansas",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",27125.3,27529.3,28307.9,29238.4,29809.3,30998.2,33136.6,32457.8,36534.1,40863.9,46236.3,48243.8,47838.4,49635.9,54022.6,56483.4,56438.4,58008.4,59496.2,63192.5,65233.1,(NA),(NA)
 "20000","Kansas",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",5203.3,5402.2,5350.9,5625.1,5739.9,6248.4,6626.2,7427.4,7284.2,7956.9,8055.6,8131.4,7876.9,8167.8,8842.7,9163.0,9293.2,9832.4,9813.3,10177.4,10693.6,(NA),(NA)
 "20000","Kansas",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",5558.9,5840.7,5956.8,6200.0,6423.4,6693.7,7263.2,7944.3,8206.9,8584.6,8718.8,8906.5,8831.4,8969.8,9715.8,10043.1,10348.7,10725.4,10640.1,11138.2,11559.4,(NA),(NA)
 "20000","Kansas",4,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-355.6,-438.5,-605.9,-574.9,-683.5,-445.3,-637.0,-516.9,-922.7,-627.7,-663.1,-775.1,-954.5,-802.0,-873.1,-880.1,-1055.5,-893.0,-826.8,-960.8,-865.7,(NA),(NA)
 "21000","Kentucky",5,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",146958.5,151550.7,156261.0,152118.1,151920.8,155676.4,159179.8,163436.2,168805.2,173336.6,171869.3,172150.8,165014.9,172044.7,174136.0,176302.3,179390.0,179989.2,181323.1,182618.6,184540.9,187215.5,189365.6
 "21000","Kentucky",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.356,85.961,88.632,86.283,86.171,88.301,90.288,92.702,95.748,98.318,97.486,97.645,93.598,97.585,98.771,100.000,101.751,102.091,102.848,103.583,104.673,106.190,107.410
 "21000","Kentucky",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",104584.0,109656.2,115258.5,114293.2,117430.8,122193.1,126970.6,134194.1,142649.0,151006.8,154531.7,158099.0,155779.7,164605.5,169940.7,176302.3,182359.2,186523.0,191923.3,195342.2,200715.4,208087.5,214671.2
 "21000","Kentucky",5,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",55346.2,58587.1,62758.1,66433.7,68971.4,70906.6,73727.3,77558.2,81538.3,84967.7,88857.5,91398.0,88539.0,91544.7,94536.2,97929.8,98974.3,102252.8,106854.5,109295.3,113082.1,(NA),(NA)
 "21000","Kentucky",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",41587.5,43272.0,44693.9,39429.0,39901.5,42249.5,44465.1,47224.7,50780.7,55247.9,54924.8,55436.3,56374.4,61329.8,63319.3,65686.5,70503.5,70935.1,71684.2,72491.2,73667.3,(NA),(NA)
 "21000","Kentucky",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",7650.2,7797.1,7806.5,8430.5,8557.9,9037.0,8778.2,9411.2,10330.0,10791.2,10749.4,11264.7,10866.3,11731.0,12085.1,12686.0,12881.5,13335.1,13384.7,13555.7,13966.0,(NA),(NA)
 "21000","Kentucky",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",7941.8,8178.5,8327.1,9082.7,9170.0,9427.2,9244.8,9858.7,10982.1,11323.8,11210.1,11654.8,11396.4,12183.8,12637.5,13214.6,13498.5,13893.3,13931.2,14150.2,14567.7,(NA),(NA)
 "21000","Kentucky",5,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-291.6,-381.3,-520.6,-652.2,-612.1,-390.2,-466.6,-447.5,-652.1,-532.6,-460.7,-390.1,-530.2,-452.8,-552.4,-528.6,-617.0,-558.2,-546.5,-594.5,-601.7,(NA),(NA)
 "22000","Louisiana",5,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",201830.1,208683.1,212954.9,206684.8,209045.6,213145.8,221239.9,231601.7,245523.1,243332.4,234620.4,235276.2,238666.1,247350.9,234062.7,233623.1,226615.9,233675.8,232457.6,228252.5,231373.1,237372.2,240475.3
 "22000","Louisiana",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",86.391,89.325,91.153,88.469,89.480,91.235,94.699,99.135,105.094,104.156,100.427,100.708,102.159,105.876,100.188,100.000,97.001,100.023,99.501,97.701,99.037,101.605,102.933
 "22000","Louisiana",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",116494.7,120429.3,125989.9,132809.9,137845.1,139537.9,154361.6,169873.2,197566.5,205799.5,206641.1,215068.9,206884.9,225677.0,228987.5,233623.1,228967.4,238679.5,234299.1,227226.7,239204.3,257287.8,263856.8
 "22000","Louisiana",5,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",60385.0,64270.6,65596.2,68244.7,72116.4,74690.5,77669.2,81364.7,84468.3,89793.9,96452.8,102562.4,101700.1,104420.2,106156.4,109777.0,112982.7,118219.3,120736.3,118950.7,121445.3,(NA),(NA)
 "22000","Louisiana",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",47446.0,47065.7,50974.6,54733.0,55324.2,54069.1,65735.0,77040.9,100778.2,102306.0,96893.9,98865.0,92217.6,107650.4,108353.7,109113.1,100654.2,104669.3,97866.4,91803.0,100472.4,(NA),(NA)
 "22000","Louisiana",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",8663.7,9093.0,9419.1,9832.1,10404.4,10778.3,10957.4,11467.6,12320.0,13699.7,13294.3,13641.6,12967.2,13606.4,14477.4,14733.0,15330.5,15790.9,15696.3,16473.0,17286.6,(NA),(NA)
 "22000","Louisiana",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",8981.5,9412.2,9834.2,10230.5,10856.9,11140.2,11402.3,11895.2,12846.2,14186.3,15230.3,15063.7,13922.1,14381.8,15184.7,15431.6,15988.7,16373.3,16217.5,17021.7,17969.0,(NA),(NA)
 "22000","Louisiana",5,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-317.8,-319.2,-415.0,-398.4,-452.4,-361.9,-444.9,-427.6,-526.2,-486.6,-1935.9,-1422.1,-954.9,-775.4,-707.2,-698.6,-658.2,-582.4,-521.1,-548.7,-682.4,(NA),(NA)
 "23000","Maine",1,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",43034.8,44232.8,46393.1,48523.6,49419.4,50633.0,51728.5,53529.7,53612.5,54270.2,54001.4,53921.0,53063.6,53776.2,53087.8,52874.0,52505.0,53418.0,53780.5,54971.0,56189.3,57450.4,58528.4
 "23000","Maine",1,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.391,83.657,87.743,91.772,93.466,95.762,97.834,101.240,101.397,102.641,102.132,101.980,100.359,101.706,100.404,100.000,99.302,101.029,101.715,103.966,106.270,108.655,110.694
 "23000","Maine",1,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",30630.6,32166.6,34382.1,36841.0,38500.8,40183.7,41838.5,44526.3,45874.8,47921.1,49148.6,49973.8,50556.5,51710.7,51866.7,52874.0,53719.0,55795.4,57525.7,59753.9,62040.3,64856.0,67518.6
 "23000","Maine",1,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",17694.2,18796.3,20065.0,21369.5,22593.0,23480.0,24462.8,25796.4,26301.2,27779.6,28867.9,29678.5,28902.7,29226.9,29665.3,30372.2,31130.2,32193.8,33491.5,34543.4,36028.0,(NA),(NA)
 "23000","Maine",1,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",10022.3,10249.4,11314.2,12308.0,12592.8,13137.1,13580.1,14753.2,15450.0,15764.2,16127.4,16072.5,17556.1,18125.7,17820.3,17961.0,17920.9,18580.2,18728.6,19747.8,20341.8,(NA),(NA)
 "23000","Maine",1,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",2914.1,3120.8,3002.9,3163.5,3314.9,3566.6,3795.6,3976.7,4123.6,4377.3,4153.3,4222.8,4097.7,4358.1,4381.1,4540.8,4668.0,5021.5,5305.5,5462.8,5670.5,(NA),(NA)
